 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
     41168 | Alberto Bueno              |   10281 | Real Valladolid           | 2012/2013 |            5 |               52 |       9.6
     30618 | Steven Gerrard             |    8650 | Liverpool                 | 2011/2012 |            5 |               52 |       9.6
     25496 | Dimitri Payet              |    8592 | Olympique de Marseille    | 2014/2015 |            7 |               73 |       9.6
    425963 | Max Meyer                  |   10189 | FC Schalke 04             | 2015/2016 |            5 |               52 |       9.6
     46384 | Pablo Piatti               |   10267 | Valencia CF               | 2013/2014 |            5 |               52 |       9.6
     25759 | Gonzalo Higuain            |    8633 | Real Madrid CF            | 2010/2011 |           10 |              104 |       9.6
     38458 | Gonzalo Rodriguez          |    8535 | Fiorentina                | 2012/2013 |            7 |               73 |       9.6
    144993 | Shinji Kagawa              |    9789 | Borussia Dortmund         | 2014/2015 |            5 |               52 |       9.6
     26005 | Thomas Vermaelen           |    9825 | Arsenal                   | 2009/2010 |            8 |               83 |       9.6
     27324 | Christian Gentner          |   10269 | VfB Stuttgart             | 2013/2014 |            5 |               52 |       9.6
     96540 | Sebastian Giovinco         |    9885 | Juventus                  | 2012/2013 |            7 |               73 |       9.6
     18823 | Matias Silvestre           |    8540 | Palermo                   | 2011/2012 |            5 |               52 |       9.6
     41658 | Marek Hamsik               |    9875 | Napoli                    | 2014/2015 |            7 |               73 |       9.6
     42437 | Riccardo Meggiorini        |    9976 | Bari                      | 2009/2010 |            5 |               52 |       9.6
    473852 | Corentin Tolisso           |    9748 | Olympique Lyonnais        | 2014/2015 |            7 |               74 |       9.5
    115591 | Ricardo Rodriguez          |    8721 | VfL Wolfsburg             | 2013/2014 |            6 |               63 |       9.5
     40176 | Chinedu Obasi              |    8226 | TSG 1899 Hoffenheim       | 2008/2009 |            6 |               63 |       9.5
     25537 | Marouane Chamakh           |    9825 | Arsenal                   | 2010/2011 |            7 |               74 |       9.5
    178603 | Romulo                     |    9876 | Hellas Verona             | 2013/2014 |            6 |               63 |       9.5
     30983 | Dusan Basta                |    8600 | Udinese                   | 2011/2012 |            5 |               53 |       9.4
    425963 | Max Meyer                  |   10189 | FC Schalke 04             | 2013/2014 |            6 |               64 |       9.4
    191315 | Isco                       |    9864 | Málaga CF                 | 2011/2012 |            5 |               53 |       9.4
     27430 | Dimitar Berbatov           |    9829 | AS Monaco                 | 2013/2014 |            6 |               64 |       9.4
     31020 | Guillermo Franco           |    8654 | West Ham United           | 2009/2010 |            5 |               53 |       9.4
     34400 | Arnold Bruggink            |    9904 | Hannover 96               | 2008/2009 |            5 |               53 |       9.4
     39840 | Jan Schlaudraff            |    9904 | Hannover 96               | 2008/2009 |            5 |               53 |       9.4
     56819 | Sebastian Fernandez        |    9864 | Málaga CF                 | 2011/2012 |            5 |               53 |       9.4
    289441 | Jurgen Locadia             |    8640 | PSV                       | 2015/2016 |            9 |               96 |       9.4
     41199 | Fredy Guarin               |    8636 | Inter                     | 2014/2015 |            6 |               64 |       9.4
     31199 | Stefan Kiessling           |    8178 | Bayer 04 Leverkusen       | 2015/2016 |            5 |               53 |       9.4
     19243 | Diego Costa                |    9906 | Atlético Madrid           | 2010/2011 |            6 |               64 |       9.4
     11758 | Eliseu                     |    9864 | Málaga CF                 | 2010/2011 |            5 |               53 |       9.4
     41156 | Esteban Granero            |    8305 | Getafe CF                 | 2008/2009 |            5 |               53 |       9.4
     37474 | Manu del Moral             |    8305 | Getafe CF                 | 2008/2009 |            5 |               53 |       9.4
     37554 | Guillaume Hoarau           |    9847 | Paris Saint-Germain       | 2011/2012 |            5 |               53 |       9.4
     36388 | Mats Hummels               |    9789 | Borussia Dortmund         | 2009/2010 |            5 |               53 |       9.4
    415539 | Matteo Politano            |    7943 | Sassuolo                  | 2015/2016 |            5 |               53 |       9.4
     40501 | Adrian Gonzalez            |    8372 | SD Eibar                  | 2015/2016 |            5 |               53 |       9.4
    213712 | Saul Berjon                |    8372 | SD Eibar                  | 2015/2016 |            5 |               53 |       9.4
     94652 | Kevin Grosskreutz          |    9789 | Borussia Dortmund         | 2009/2010 |            5 |               53 |       9.4
     31718 | Nelson Haedo Valdez        |    9789 | Borussia Dortmund         | 2009/2010 |            5 |               53 |       9.4
     35852 | Fin Bartels                |    8697 | SV Werder Bremen          | 2014/2015 |            5 |               53 |       9.4
    150401 | Libor Kozak                |    8543 | Lazio                     | 2011/2012 |            5 |               53 |       9.4
     25598 | Tommaso Rocchi             |    8543 | Lazio                     | 2011/2012 |            5 |               53 |       9.4
     37436 | Santi Cazorla              |   10205 | Villarreal CF             | 2010/2011 |            5 |               54 |       9.3
    108568 | Ever Banega                |    8302 | Sevilla FC                | 2015/2016 |            5 |               54 |       9.3
     46241 | Mbaye Niang                |    8564 | Milan                     | 2015/2016 |            5 |               54 |       9.3
    302079 | Yuya Kubo                  |   10192 | BSC Young Boys            | 2015/2016 |            5 |               54 |       9.3
    213501 | Alvaro Morata              |    9885 | Juventus                  | 2015/2016 |            7 |               75 |       9.3
    190872 | Gaston Ramirez             |    8466 | Southampton               | 2012/2013 |            5 |               54 |       9.3
     26163 | Hatem Ben Arfa             |   10261 | Newcastle United          | 2011/2012 |            5 |               54 |       9.3
     46893 | Morgan Schneiderlin        |    8466 | Southampton               | 2012/2013 |            5 |               54 |       9.3
     28480 | Naldo                      |    8721 | VfL Wolfsburg             | 2014/2015 |            7 |               75 |       9.3
     18628 | Marco Ruben                |   10205 | Villarreal CF             | 2010/2011 |            5 |               54 |       9.3
     37480 | Cani                       |   10205 | Villarreal CF             | 2010/2011 |            5 |               54 |       9.3
    188498 | Daniel Caligiuri           |    8721 | VfL Wolfsburg             | 2014/2015 |            7 |               75 |       9.3
     24741 | Bobby Zamora               |    9879 | Fulham                    | 2010/2011 |            5 |               54 |       9.3
     46509 | Angel Di Maria             |    9847 | Paris Saint-Germain       | 2015/2016 |           10 |              108 |       9.3
     24846 | Leighton Baines            |    8668 | Everton                   | 2010/2011 |            5 |               54 |       9.3
     39987 | Loic Remy                  |    8455 | Chelsea                   | 2014/2015 |            7 |               75 |       9.3
    147959 | Yoric Ravet                |   10192 | BSC Young Boys            | 2015/2016 |            5 |               54 |       9.3
    161328 | Stephan El Shaarawy        |    8686 | Roma                      | 2015/2016 |            8 |               86 |       9.3
     39618 | Marouane Fellaini          |   10260 | Manchester United         | 2014/2015 |            6 |               65 |       9.2
     27429 | Simon Rolfes               |    8178 | Bayer 04 Leverkusen       | 2010/2011 |            6 |               65 |       9.2
    169200 | Kevin de Bruyne            |    8456 | Manchester City           | 2015/2016 |            7 |               76 |       9.2
     34681 | Renato Augusto             |    8178 | Bayer 04 Leverkusen       | 2010/2011 |            6 |               65 |       9.2
     73448 | Eren Derdiyok              |    8178 | Bayer 04 Leverkusen       | 2010/2011 |            6 |               65 |       9.2
     41468 | Juan Mata                  |    8455 | Chelsea                   | 2011/2012 |            6 |               65 |       9.2
     31718 | Nelson Haedo Valdez        |   10267 | Valencia CF               | 2012/2013 |            6 |               65 |       9.2
     18925 | Ezequiel Lavezzi           |    9847 | Paris Saint-Germain       | 2014/2015 |            8 |               87 |       9.2
    194533 | Josip Drmic                |    8178 | Bayer 04 Leverkusen       | 2014/2015 |            6 |               65 |       9.2
     30853 | Fernando Torres            |    8455 | Chelsea                   | 2011/2012 |            6 |               65 |       9.2
     30627 | John Terry                 |    8455 | Chelsea                   | 2011/2012 |            6 |               65 |       9.2
     31498 | Cleber Santana             |    8661 | RCD Mallorca              | 2008/2009 |            5 |               55 |       9.1
     34602 | Ruud van Nistelrooy        |    9790 | Hamburger SV              | 2009/2010 |            5 |               55 |       9.1
     32751 | Massimo Ambrosini          |    8564 | Milan                     | 2008/2009 |            7 |               77 |       9.1
     26096 | Clarence Seedorf           |    8564 | Milan                     | 2008/2009 |            7 |               77 |       9.1
     41468 | Juan Mata                  |   10260 | Manchester United         | 2013/2014 |            6 |               66 |       9.1
     38433 | Borja Valero               |    8535 | Fiorentina                | 2013/2014 |            6 |               66 |       9.1
     27694 | Alberto Aquilani           |    8535 | Fiorentina                | 2013/2014 |            6 |               66 |       9.1
     19533 | Neymar                     |    8634 | FC Barcelona              | 2013/2014 |            9 |               99 |       9.1
     50047 | Alexis Sanchez             |    8600 | Udinese                   | 2009/2010 |            5 |               55 |       9.1
     33030 | Fernando Llorente          |    9885 | Juventus                  | 2014/2015 |            7 |               77 |       9.1
     25773 | Ivan Rakitic               |    8302 | Sevilla FC                | 2010/2011 |            6 |               66 |       9.1
    157630 | Guram Kashia               |    8277 | Vitesse                   | 2015/2016 |            5 |               55 |       9.1
    473855 | Georges N'Koudou           |    8592 | Olympique de Marseille    | 2015/2016 |            5 |               55 |       9.1
    199834 | Remy Cabella               |    8592 | Olympique de Marseille    | 2015/2016 |            5 |               55 |       9.1
    155639 | Denis Oliynyk              |    8277 | Vitesse                   | 2015/2016 |            5 |               55 |       9.1
     24011 | Mikel Arteta               |    8668 | Everton                   | 2009/2010 |            6 |               66 |       9.1
     24160 | Aiyegbeni Yakubu           |    8668 | Everton                   | 2009/2010 |            6 |               66 |       9.1
     10491 | Diniyar Bilyaletdinov      |    8668 | Everton                   | 2009/2010 |            6 |               66 |       9.1
     26675 | Eljero Elia                |    9790 | Hamburger SV              | 2009/2010 |            5 |               55 |       9.1
    157729 | Gylfi Sigurdsson           |    8586 | Tottenham Hotspur         | 2013/2014 |            5 |               55 |       9.1
    116750 | Ricky van Wolfswinkel      |    9853 | AS Saint-Étienne          | 2014/2015 |            5 |               55 |       9.1
     25594 | Stefano Mauri              |    8543 | Lazio                     | 2013/2014 |            5 |               55 |       9.1
    488958 | Balde Diao Keita           |    8543 | Lazio                     | 2013/2014 |            5 |               55 |       9.1
    182892 | Lukas Rupp                 |   10269 | VfB Stuttgart             | 2015/2016 |            5 |               55 |       9.1
    281012 | Filip Kostic               |   10269 | VfB Stuttgart             | 2015/2016 |            5 |               55 |       9.1
     29471 | Georg Niedermaier          |   10269 | VfB Stuttgart             | 2015/2016 |            5 |               55 |       9.1
     49939 | Arturo Vidal               |    9885 | Juventus                  | 2011/2012 |            6 |               66 |       9.1
     39232 | Simone Pepe                |    9885 | Juventus                  | 2011/2012 |            6 |               66 |       9.1
     41718 | Alhassane Keita            |    8661 | RCD Mallorca              | 2008/2009 |            5 |               55 |       9.1
     56686 | Gonzalo Castro             |    8661 | RCD Mallorca              | 2008/2009 |            5 |               55 |       9.1
     30940 | Blerim Dzemaili            |    9875 | Napoli                    | 2012/2013 |            7 |               77 |       9.1
     25574 | Pierre Webo                |    8661 | RCD Mallorca              | 2008/2009 |            5 |               55 |       9.1
     25597 | Goran Pandev               |    9875 | Napoli                    | 2011/2012 |            6 |               67 |       9.0
    210276 | Manuel Lanzini             |    8654 | West Ham United           | 2015/2016 |            6 |               67 |       9.0
     36378 | Mesut Oezil                |    9825 | Arsenal                   | 2015/2016 |            6 |               67 |       9.0
     75489 | Aaron Ramsey               |    9825 | Arsenal                   | 2015/2016 |            6 |               67 |       9.0
     36378 | Mesut Oezil                |    8633 | Real Madrid CF            | 2012/2013 |            9 |              100 |       9.0
    116772 | Thomas Mueller             |    9823 | FC Bayern Munich          | 2011/2012 |            7 |               78 |       9.0
     37799 | Obafemi Martins            |    8721 | VfL Wolfsburg             | 2009/2010 |            6 |               67 |       9.0
     24168 | Salva Ballesta             |    9864 | Málaga CF                 | 2008/2009 |            5 |               56 |       8.9
     30830 | Peter Crouch               |    8586 | Tottenham Hotspur         | 2010/2011 |            5 |               56 |       8.9
     37450 | Duda                       |    9864 | Málaga CF                 | 2008/2009 |            5 |               56 |       8.9
     34420 | Alexander Madlung          |    9810 | Eintracht Frankfurt       | 2014/2015 |            5 |               56 |       8.9
     32441 | Gareth McAuley             |    8659 | West Bromwich Albion      | 2012/2013 |            5 |               56 |       8.9
    248453 | Paul Pogba                 |    9885 | Juventus                  | 2013/2014 |            7 |               79 |       8.9
    264842 | Alessandro Florenzi        |    8686 | Roma                      | 2014/2015 |            5 |               56 |       8.9
     24171 | James Morrison             |    8659 | West Bromwich Albion      | 2012/2013 |            5 |               56 |       8.9
     30712 | Vincenzo Iaquinta          |    9885 | Juventus                  | 2010/2011 |            5 |               56 |       8.9
    210404 | Benjamin Corgnet           |    8689 | FC Lorient                | 2012/2013 |            5 |               56 |       8.9
     25550 | Peter Odemwingie           |    8659 | West Bromwich Albion      | 2012/2013 |            5 |               56 |       8.9
    154249 | Mattia Destro              |    8686 | Roma                      | 2014/2015 |            5 |               56 |       8.9
    279172 | Emiliano Sala              |    7819 | SM Caen                   | 2014/2015 |            5 |               56 |       8.9
     41433 | Radja Nainggolan           |    8686 | Roma                      | 2014/2015 |            5 |               56 |       8.9
     24405 | Daniele Conti              |    8529 | Cagliari                  | 2009/2010 |            5 |               56 |       8.9
     24006 | Leon Osman                 |    8668 | Everton                   | 2012/2013 |            5 |               56 |       8.9
    362194 | Nicolas Lopez              |    9876 | Hellas Verona             | 2014/2015 |            5 |               56 |       8.9
     96398 | Miralem Pjanic             |    8686 | Roma                      | 2014/2015 |            5 |               56 |       8.9
     41658 | Marek Hamsik               |    9875 | Napoli                    | 2015/2016 |            7 |               80 |       8.8
    237631 | Valentin Eysseric          |    9831 | OGC Nice                  | 2012/2013 |            5 |               57 |       8.8
     56686 | Gonzalo Castro             |    8560 | Real Sociedad             | 2012/2013 |            6 |               68 |       8.8
     30905 | Sulley Ali Muntari         |    8564 | Milan                     | 2013/2014 |            5 |               57 |       8.8
     33640 | Maxi Lopez                 |    9804 | Torino                    | 2015/2016 |            5 |               57 |       8.8
     39540 | Fabio Quagliarella         |    9804 | Torino                    | 2015/2016 |            5 |               57 |       8.8
    267894 | Guido Marcelo Carrillo     |    9829 | AS Monaco                 | 2015/2016 |            5 |               57 |       8.8
    179845 | Romain Hamouma             |    9853 | AS Saint-Étienne          | 2012/2013 |            5 |               57 |       8.8
    468931 | Thomas Lemar               |    9829 | AS Monaco                 | 2015/2016 |            5 |               57 |       8.8
     26005 | Thomas Vermaelen           |    9825 | Arsenal                   | 2011/2012 |            7 |               80 |       8.8
     37471 | Francisco Javier Casquero  |    8305 | Getafe CF                 | 2009/2010 |            5 |               57 |       8.8
    150770 | Miku                       |    8305 | Getafe CF                 | 2009/2010 |            5 |               57 |       8.8
     30909 | David Villa                |    8634 | FC Barcelona              | 2012/2013 |           10 |              114 |       8.8
     30563 | Marko Basa                 |    8639 | LOSC Lille                | 2012/2013 |            5 |               57 |       8.8
     40819 | Vagner Love                |    9829 | AS Monaco                 | 2015/2016 |            5 |               57 |       8.8
     30706 | Torsten Frings             |    8697 | SV Werder Bremen          | 2009/2010 |            6 |               69 |       8.7
     30822 | Didier Drogba              |    8455 | Chelsea                   | 2008/2009 |            6 |               69 |       8.7
     30679 | Florent Malouda            |    8455 | Chelsea                   | 2008/2009 |            6 |               69 |       8.7
     38820 | Niko Kranjcar              |    8586 | Tottenham Hotspur         | 2009/2010 |            6 |               69 |       8.7
    292462 | Mohamed Salah              |    8535 | Fiorentina                | 2014/2015 |            6 |               69 |       8.7
     93480 | Sofiane Feghouli           |   10267 | Valencia CF               | 2014/2015 |            6 |               69 |       8.7
    174321 | Nicolas Otamendi           |   10267 | Valencia CF               | 2014/2015 |            6 |               69 |       8.7
     37357 | Fabian Johnson             |    9788 | Borussia Mönchengladbach  | 2015/2016 |            6 |               69 |       8.7
     33085 | Daniel van Buyten          |    9823 | FC Bayern Munich          | 2009/2010 |            6 |               69 |       8.7
     36388 | Mats Hummels               |    9789 | Borussia Dortmund         | 2010/2011 |            6 |               69 |       8.7
     24635 | Robbie Keane               |    8586 | Tottenham Hotspur         | 2009/2010 |            6 |               69 |       8.7
    177714 | Mario Goetze               |    9789 | Borussia Dortmund         | 2010/2011 |            6 |               69 |       8.7
    134236 | Tino Costa                 |   10267 | Valencia CF               | 2011/2012 |            5 |               58 |       8.6
     96398 | Miralem Pjanic             |    8686 | Roma                      | 2013/2014 |            6 |               70 |       8.6
     27684 | Giandomenico Mesto         |   10233 | Genoa                     | 2009/2010 |            5 |               58 |       8.6
    154249 | Mattia Destro              |    8686 | Roma                      | 2012/2013 |            6 |               70 |       8.6
     23257 | Chris Brunt                |    8659 | West Bromwich Albion      | 2010/2011 |            5 |               58 |       8.6
     30922 | Arouna Kone                |    8668 | Everton                   | 2015/2016 |            5 |               58 |       8.6
    264842 | Alessandro Florenzi        |    8686 | Roma                      | 2013/2014 |            6 |               70 |       8.6
     27427 | Gonzalo Castro             |    8178 | Bayer 04 Leverkusen       | 2013/2014 |            5 |               58 |       8.6
     27427 | Gonzalo Castro             |    8178 | Bayer 04 Leverkusen       | 2012/2013 |            6 |               70 |       8.6
     30895 | Aaron Lennon               |    8668 | Everton                   | 2015/2016 |            5 |               58 |       8.6
     71560 | Sidney Sam                 |    8178 | Bayer 04 Leverkusen       | 2012/2013 |            6 |               70 |       8.6
    155738 | Adem Ljajic                |    8686 | Roma                      | 2013/2014 |            6 |               70 |       8.6
     40945 | Nani                       |   10260 | Manchester United         | 2011/2012 |            8 |               93 |       8.6
     41760 | Marco Rossi                |   10233 | Genoa                     | 2009/2010 |            5 |               58 |       8.6
     33974 | Robinho                    |    8564 | Milan                     | 2011/2012 |            6 |               70 |       8.6
     35561 | Hernan Crespo              |   10233 | Genoa                     | 2009/2010 |            5 |               58 |       8.6
     39854 | Xavi Hernandez             |    8634 | FC Barcelona              | 2011/2012 |           10 |              116 |       8.6
     31235 | Diego                      |    9885 | Juventus                  | 2009/2010 |            5 |               58 |       8.6
    473852 | Corentin Tolisso           |    9748 | Olympique Lyonnais        | 2015/2016 |            6 |               70 |       8.6
    246575 | Raheem Sterling            |    8650 | Liverpool                 | 2013/2014 |            9 |              105 |       8.6
    213805 | Vitolo                     |    8302 | Sevilla FC                | 2014/2015 |            6 |               71 |       8.5
     38433 | Borja Valero               |    8661 | RCD Mallorca              | 2009/2010 |            5 |               59 |       8.5
     37631 | Mario Suarez               |    8661 | RCD Mallorca              | 2009/2010 |            5 |               59 |       8.5
     30663 | Simao                      |    9906 | Atlético Madrid           | 2008/2009 |            7 |               82 |       8.5
    157723 | Christian Eriksen          |    8586 | Tottenham Hotspur         | 2015/2016 |            6 |               71 |       8.5
     20401 | Michel Bastos              |    9748 | Olympique Lyonnais        | 2012/2013 |            5 |               59 |       8.5
     37436 | Santi Cazorla              |   10205 | Villarreal CF             | 2009/2010 |            5 |               59 |       8.5
     36132 | Tamas Hajnal               |    9789 | Borussia Dortmund         | 2008/2009 |            5 |               59 |       8.5
     30707 | Sebastian Kehl             |    9789 | Borussia Dortmund         | 2008/2009 |            5 |               59 |       8.5
    163670 | Ivan Perisic               |    9789 | Borussia Dortmund         | 2011/2012 |            7 |               82 |       8.5
     94652 | Kevin Grosskreutz          |    9789 | Borussia Dortmund         | 2011/2012 |            7 |               82 |       8.5
     94086 | Willian                    |    8455 | Chelsea                   | 2015/2016 |            5 |               59 |       8.5
     30924 | Franck Ribery              |    9823 | FC Bayern Munich          | 2010/2011 |            7 |               82 |       8.5
     37804 | Nicolas Anelka             |    8455 | Chelsea                   | 2010/2011 |            6 |               71 |       8.5
     26554 | Jose Leonardo Ulloa        |    8197 | Leicester City            | 2015/2016 |            6 |               71 |       8.5
     27277 | Abou Diaby                 |    9825 | Arsenal                   | 2009/2010 |            7 |               83 |       8.4
     30955 | Andres Iniesta             |    8634 | FC Barcelona              | 2010/2011 |            8 |               95 |       8.4
     26166 | Karim Benzema              |    8633 | Real Madrid CF            | 2009/2010 |            9 |              108 |       8.3
     39488 | Igor Budan                 |    8540 | Palermo                   | 2009/2010 |            5 |               60 |       8.3
     75489 | Aaron Ramsey               |    9825 | Arsenal                   | 2014/2015 |            6 |               72 |       8.3
    215299 | Lucas Moura                |    9847 | Paris Saint-Germain       | 2015/2016 |            9 |              108 |       8.3
    199291 | Marco van Ginkel           |    8640 | PSV                       | 2015/2016 |            8 |               96 |       8.3
    158581 | Luciano Narsingh           |    8640 | PSV                       | 2015/2016 |            8 |               96 |       8.3
     23792 | Steven Davis               |    8466 | Southampton               | 2015/2016 |            5 |               60 |       8.3
     30367 | Shaun Wright-Phillips      |    8456 | Manchester City           | 2008/2009 |            5 |               60 |       8.3
    184629 | Khouma Babacar             |    8535 | Fiorentina                | 2015/2016 |            5 |               60 |       8.3
     98254 | Yuto Nagatomo              |    8636 | Inter                     | 2013/2014 |            5 |               60 |       8.3
      3520 | Andrey Arshavin            |    9825 | Arsenal                   | 2008/2009 |            6 |               72 |       8.3
     26181 | Samir Nasri                |    9825 | Arsenal                   | 2008/2009 |            6 |               72 |       8.3
     40599 | Joan Capdevila             |   10205 | Villarreal CF             | 2008/2009 |            5 |               60 |       8.3
     69008 | Artur Sobiech              |    9904 | Hannover 96               | 2012/2013 |            5 |               61 |       8.2
     37408 | Igor Gabilondo             |    8315 | Athletic Club de Bilbao   | 2010/2011 |            5 |               61 |       8.2
    562849 | Queensy Menig              |    6413 | PEC Zwolle                | 2015/2016 |            5 |               61 |       8.2
     37410 | Javier Martinez            |    8315 | Athletic Club de Bilbao   | 2010/2011 |            5 |               61 |       8.2
     30731 | Andrea Pirlo               |    9885 | Juventus                  | 2012/2013 |            6 |               73 |       8.2
     46241 | Mbaye Niang                |   10233 | Genoa                     | 2014/2015 |            5 |               61 |       8.2
    179772 | Iker Muniain               |    8315 | Athletic Club de Bilbao   | 2010/2011 |            5 |               61 |       8.2
     46104 | Dries Mertens              |    9875 | Napoli                    | 2014/2015 |            6 |               73 |       8.2
    116555 | Duvan Zapata               |    9875 | Napoli                    | 2014/2015 |            6 |               73 |       8.2
     41175 | David Ngog                 |    8650 | Liverpool                 | 2009/2010 |            5 |               61 |       8.2
     41890 | Claudio Marchisio          |    9885 | Juventus                  | 2012/2013 |            6 |               73 |       8.2
     39367 | Antonio Nocerino           |    8540 | Palermo                   | 2010/2011 |            5 |               62 |       8.1
    639150 | Sabin Merino               |    8315 | Athletic Club de Bilbao   | 2015/2016 |            5 |               62 |       8.1
     32705 | Steven Naismith            |    8668 | Everton                   | 2013/2014 |            5 |               62 |       8.1
     30618 | Steven Gerrard             |    8650 | Liverpool                 | 2010/2011 |            5 |               62 |       8.1
     25923 | Raul Meireles              |    8650 | Liverpool                 | 2010/2011 |            5 |               62 |       8.1
    264842 | Alessandro Florenzi        |    8686 | Roma                      | 2015/2016 |            7 |               86 |       8.1
      3520 | Andrey Arshavin            |    9825 | Arsenal                   | 2010/2011 |            6 |               74 |       8.1
     36012 | Steven Pienaar             |    8668 | Everton                   | 2008/2009 |            5 |               62 |       8.1
     40792 | Jo                         |    8668 | Everton                   | 2008/2009 |            5 |               62 |       8.1
     22959 | Luke Varney                |    8483 | Blackpool                 | 2010/2011 |            5 |               62 |       8.1
     30613 | Cesc Fabregas              |    8634 | FC Barcelona              | 2013/2014 |            8 |               99 |       8.1
    210278 | Roberto Pereyra            |    8600 | Udinese                   | 2012/2013 |            5 |               62 |       8.1
     24846 | Leighton Baines            |    8668 | Everton                   | 2013/2014 |            5 |               62 |       8.1
     39419 | Cesare Bovo                |    8540 | Palermo                   | 2010/2011 |            5 |               62 |       8.1
     24160 | Aiyegbeni Yakubu           |    8668 | Everton                   | 2008/2009 |            5 |               62 |       8.1
     30627 | John Terry                 |    8455 | Chelsea                   | 2014/2015 |            6 |               75 |       8.0
    163670 | Ivan Perisic               |    8721 | VfL Wolfsburg             | 2014/2015 |            6 |               75 |       8.0
    215299 | Lucas Moura                |    9847 | Paris Saint-Germain       | 2014/2015 |            7 |               87 |       8.0
     94885 | Sven Schipplock            |    8226 | TSG 1899 Hoffenheim       | 2013/2014 |            6 |               75 |       8.0
    128864 | Oscar                      |    8455 | Chelsea                   | 2014/2015 |            6 |               75 |       8.0
    115591 | Ricardo Rodriguez          |    8721 | VfL Wolfsburg             | 2014/2015 |            6 |               75 |       8.0
     30834 | Arjen Robben               |    8633 | Real Madrid CF            | 2008/2009 |            7 |               88 |       8.0
      2802 | Pablo Hernandez            |   10267 | Valencia CF               | 2009/2010 |            5 |               63 |       7.9
    246575 | Raheem Sterling            |    8456 | Manchester City           | 2015/2016 |            6 |               76 |       7.9
     36615 | Yaya Toure                 |    8456 | Manchester City           | 2015/2016 |            6 |               76 |       7.9
     27324 | Christian Gentner          |   10269 | VfB Stuttgart             | 2011/2012 |            5 |               63 |       7.9
     25772 | Zdravko Kuzmanovic         |   10269 | VfB Stuttgart             | 2011/2012 |            5 |               63 |       7.9
    128827 | Lewis Holtby               |   10189 | FC Schalke 04             | 2011/2012 |            6 |               76 |       7.9
     42491 | Juan Gomez                 |    9876 | Hellas Verona             | 2013/2014 |            5 |               63 |       7.9
     27324 | Christian Gentner          |   10269 | VfB Stuttgart             | 2010/2011 |            5 |               64 |       7.8
    357080 | Lucas Ariel Ocampos        |    9829 | AS Monaco                 | 2013/2014 |            5 |               64 |       7.8
    239259 | Valere Germain             |    9829 | AS Monaco                 | 2013/2014 |            5 |               64 |       7.8
     34305 | Maicon                     |    8636 | Inter                     | 2009/2010 |            6 |               77 |       7.8
     30628 | Thomas Hitzlsperger        |   10269 | VfB Stuttgart             | 2008/2009 |            5 |               64 |       7.8
     30613 | Cesc Fabregas              |    8634 | FC Barcelona              | 2011/2012 |            9 |              116 |       7.8
     21446 | Hernanes                   |    8636 | Inter                     | 2014/2015 |            5 |               64 |       7.8
    191315 | Isco                       |    8633 | Real Madrid CF            | 2013/2014 |            8 |              103 |       7.8
     40165 | Pablo Osvaldo              |    8636 | Inter                     | 2014/2015 |            5 |               64 |       7.8
    239219 | Mateo Kovacic              |    8636 | Inter                     | 2014/2015 |            5 |               64 |       7.8
    213501 | Alvaro Morata              |    8633 | Real Madrid CF            | 2013/2014 |            8 |              103 |       7.8
     29471 | Georg Niedermaier          |   10269 | VfB Stuttgart             | 2010/2011 |            5 |               64 |       7.8
     32762 | Vicente                    |   10267 | Valencia CF               | 2008/2009 |            6 |               77 |       7.8
     25597 | Goran Pandev               |    9875 | Napoli                    | 2012/2013 |            6 |               77 |       7.8
    215798 | Lavyin Kurzawa             |    9829 | AS Monaco                 | 2013/2014 |            5 |               64 |       7.8
     25818 | Gokhan Inler               |    9875 | Napoli                    | 2012/2013 |            6 |               77 |       7.8
     96643 | Bojan Krkic                |    8634 | FC Barcelona              | 2009/2010 |            8 |              103 |       7.8
     79574 | Ramires                    |    8455 | Chelsea                   | 2011/2012 |            5 |               65 |       7.7
     26096 | Clarence Seedorf           |    8564 | Milan                     | 2009/2010 |            5 |               65 |       7.7
    304000 | Tonny Vilhena              |   10235 | Feyenoord                 | 2015/2016 |            5 |               65 |       7.7
     30747 | Simone Perrotta            |    8686 | Roma                      | 2008/2009 |            5 |               65 |       7.7
     30822 | Didier Drogba              |    8455 | Chelsea                   | 2011/2012 |            5 |               65 |       7.7
    184533 | Koke                       |    9906 | Atlético Madrid           | 2015/2016 |            5 |               65 |       7.7
    432950 | Angel Correa               |    9906 | Atlético Madrid           | 2015/2016 |            5 |               65 |       7.7
     33871 | Raul Garcia                |    9906 | Atlético Madrid           | 2012/2013 |            5 |               65 |       7.7
     39792 | Arda Turan                 |    9906 | Atlético Madrid           | 2012/2013 |            5 |               65 |       7.7
     27556 | Patrick Helmes             |    8178 | Bayer 04 Leverkusen       | 2010/2011 |            5 |               65 |       7.7
    426202 | Divock Origi               |    8650 | Liverpool                 | 2015/2016 |            5 |               65 |       7.7
     38807 | James Milner               |    8650 | Liverpool                 | 2015/2016 |            5 |               65 |       7.7
     30960 | Emmanuel Adebayor          |    8586 | Tottenham Hotspur         | 2012/2013 |            5 |               66 |       7.6
     30731 | Andrea Pirlo               |    9885 | Juventus                  | 2011/2012 |            5 |               66 |       7.6
